"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30","[HTTP] Get operations summary with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","196","[HTTP] Make purchase operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","61","[HTTP] Open debit card account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","29","[HTTP] Get operation receipt with incorrect operation id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","69","[HTTP] Open savings account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","218","[HTTP] Open savings account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","59","[HTTP] Open deposit account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","30","[HTTP] Make transfer operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","33","[HTTP] Make cashback operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","47","[HTTP] Issue physical card with incorrect account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","106","[HTTP] Make fee operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","28","[HTTP] Make bill payment operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","9","[gRPC] Get operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","42","[HTTP] Make cash withdrawal operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","28","[gRPC] Get accounts","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","9","[gRPC] Get user","tests.suites.integration.grpc.gateway.users","2026-09-05","passed","2026-09-05","TestUsersGRPC","test_users","",""
"","47","[HTTP] Issue physical card with incorrect user id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","36","[HTTP] Make cash withdrawal operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","207","[HTTP] Open deposit account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","180","[HTTP] Make cashback operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","172","[HTTP] Make top up operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","34","[HTTP] Make fee operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","48","[HTTP] Issue virtual card with incorrect user id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","21","[gRPC] Issue virtual card","tests.suites.integration.grpc.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsGRPC","test_cards","",""
"","104","[HTTP] Make cash withdrawal operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","37","[HTTP] Make cashback operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","37","[HTTP] Make cashback operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","21","[gRPC] Make fee operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","60","[gRPC] Open debit card account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","34","[HTTP] Make top up operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","35","[HTTP] Get operations with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","62","[gRPC] Open credit card account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","27","[HTTP] Get operation with incorrect operation id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","35","[HTTP] Issue physical card with incorrect user id and account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","105","[HTTP] Make transfer operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","5072","[gRPC] Get contract document","tests.suites.integration.grpc.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsGRPC","test_documents","",""
"","46","[HTTP] Get operations summary","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","98","[HTTP] Get accounts with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","40","[HTTP] Create user","tests.suites.integration.http.gateway.users","2026-09-05","passed","2026-09-05","TestUsersPositiveHTTP","test_users_positive","",""
"","36","[HTTP] Make bill payment operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","11","[gRPC] Get operations","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","21","[gRPC] Make cash withdrawal operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","25","[HTTP] Make cash withdrawal operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","45","[HTTP] Get operations","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","113","[HTTP] Issue virtual card","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsPositiveHTTP","test_cards_positive","",""
"","40","[HTTP] Get user","tests.suites.integration.http.gateway.users","2026-09-05","passed","2026-09-05","TestUsersPositiveHTTP","test_users_positive","",""
"","24","[HTTP] Make top up operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","26","[gRPC] Make top up operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","265","[HTTP] Open debit card account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","23","[gRPC] Make cashback operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","40","[gRPC] Open deposit account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","2455","[HTTP] Get contract document","tests.suites.integration.http.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsPositiveHTTP","test_documents_positive","",""
"","2850","[HTTP] Get operation receipt","tests.suites.integration.http.gateway.operations","2026-09-05","broken","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
