"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","47","[HTTP] Get operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","32","[HTTP] Make cash withdrawal operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","41","[HTTP] Issue virtual card with incorrect account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","2811","[HTTP] Get operation receipt","tests.suites.integration.http.gateway.operations","2026-09-05","broken","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","59","[gRPC] Open debit card account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","28","[HTTP] Make cashback operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","68","[HTTP] Open credit card account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","153","[HTTP] Open savings account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","120","[HTTP] Make cash withdrawal operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","138","[HTTP] Issue virtual card","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsPositiveHTTP","test_cards_positive","",""
"","10","[gRPC] Get user","tests.suites.integration.grpc.gateway.users","2026-09-05","passed","2026-09-05","TestUsersGRPC","test_users","",""
"","389","[HTTP] Open credit card account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","30","[HTTP] Get contract document with incorrect account id","tests.suites.integration.http.gateway.documents","2026-09-05","passed","2026-09-05","TestDocumentsNegativeHTTP","test_documents_negative","",""
"","14","[gRPC] Get operations summary","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","37","[HTTP] Make purchase operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","40","[gRPC] Open savings account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","82","[HTTP] Get accounts with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","31","[HTTP] Make purchase operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","30","[HTTP] Make cash withdrawal operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","33","[HTTP] Make transfer operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","22","[HTTP] Get tariff document with incorrect account id","tests.suites.integration.http.gateway.documents","2026-09-05","passed","2026-09-05","TestDocumentsNegativeHTTP","test_documents_negative","",""
"","162","[HTTP] Get accounts","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","25","[HTTP] Open deposit account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","50","[HTTP] Create user","tests.suites.integration.http.gateway.users","2026-09-05","passed","2026-09-05","TestUsersPositiveHTTP","test_users_positive","",""
"","33","[HTTP] Make top up operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","41","[HTTP] Make transfer operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","181","[HTTP] Make transfer operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","12","[gRPC] Get operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","34","[HTTP] Make cashback operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","30","[HTTP] Get operation receipt with incorrect operation id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","33","[gRPC] Make purchase operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","29","[HTTP] Get operation with incorrect operation id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","132","[HTTP] Make purchase operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","19","[gRPC] Make bill payment operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","23","[gRPC] Issue virtual card","tests.suites.integration.grpc.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsGRPC","test_cards","",""
"","93","[HTTP] Make fee operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","29","[HTTP] Get operations with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","59","[HTTP] Issue physical card with incorrect account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","40","[HTTP] Make top up operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","5177","[gRPC] Get tariff document","tests.suites.integration.grpc.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsGRPC","test_documents","",""
"","4777","[gRPC] Get operation receipt","tests.suites.integration.grpc.gateway.operations","2026-09-05","broken","2026-09-05","TestOperationsGRPC","test_operations","",""
"","5110","[gRPC] Get contract document","tests.suites.integration.grpc.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsGRPC","test_documents","",""
"","27","[HTTP] Make fee operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","36","[HTTP] Make fee operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","13","[gRPC] Get operations","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","72","[HTTP] Open debit card account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","36","[HTTP] Get user with incorrect user id","tests.suites.integration.http.gateway.users","2026-09-05","passed","2026-09-05","TestUsersNegativeHTTP","test_users_negative","",""
"","33","[HTTP] Issue physical card with incorrect user id and account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","28","[HTTP] Make cash withdrawal operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","46","[HTTP] Issue virtual card with incorrect user id and account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","106","[HTTP] Get operations","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","13","[gRPC] Create user","tests.suites.integration.grpc.gateway.users","2026-09-05","passed","2026-09-05","TestUsersGRPC","test_users","",""
