"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","256","[HTTP] Open credit card account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","21","[gRPC] Make cash withdrawal operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","50","[HTTP] Open debit card account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","35","[HTTP] Issue physical card with incorrect user id and account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","10","[gRPC] Get user","tests.suites.integration.grpc.gateway.users","2026-09-05","passed","2026-09-05","TestUsersGRPC","test_users","",""
"","24","[gRPC] Make fee operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","21","[gRPC] Make cashback operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","31","[HTTP] Make fee operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","54","[HTTP] Create user","tests.suites.integration.http.gateway.users","2026-09-05","passed","2026-09-05","TestUsersPositiveHTTP","test_users_positive","",""
"","38","[gRPC] Open deposit account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","13","[gRPC] Create user","tests.suites.integration.grpc.gateway.users","2026-09-05","passed","2026-09-05","TestUsersGRPC","test_users","",""
"","21","[gRPC] Make transfer operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","29","[HTTP] Make purchase operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","47","[HTTP] Get user","tests.suites.integration.http.gateway.users","2026-09-05","passed","2026-09-05","TestUsersPositiveHTTP","test_users_positive","",""
"","25","[HTTP] Get operation receipt with incorrect operation id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","79","[HTTP] Get accounts with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","90","[HTTP] Issue virtual card","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsPositiveHTTP","test_cards_positive","",""
"","32","[HTTP] Make transfer operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","44","[HTTP] Issue virtual card with incorrect user id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","22","[gRPC] Issue physical card","tests.suites.integration.grpc.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsGRPC","test_cards","",""
"","38","[HTTP] Issue virtual card with incorrect account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","5013","[gRPC] Get contract document","tests.suites.integration.grpc.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsGRPC","test_documents","",""
"","28","[HTTP] Get operation with incorrect operation id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","2587","[HTTP] Get operation receipt","tests.suites.integration.http.gateway.operations","2026-09-05","broken","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","4690","[gRPC] Get operation receipt","tests.suites.integration.grpc.gateway.operations","2026-09-05","broken","2026-09-05","TestOperationsGRPC","test_operations","",""
"","40","[HTTP] Make purchase operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","2591","[HTTP] Get tariff document","tests.suites.integration.http.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsPositiveHTTP","test_documents_positive","",""
"","5106","[gRPC] Get tariff document","tests.suites.integration.grpc.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsGRPC","test_documents","",""
"","107","[HTTP] Make purchase operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","177","[HTTP] Make cashback operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","63","[HTTP] Open credit card account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","36","[HTTP] Make bill payment operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","40","[HTTP] Issue physical card with incorrect user id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","166","[HTTP] Make top up operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","28","[HTTP] Get tariff document with incorrect account id","tests.suites.integration.http.gateway.documents","2026-09-05","passed","2026-09-05","TestDocumentsNegativeHTTP","test_documents_negative","",""
"","52","[HTTP] Get operations","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","35","[HTTP] Get contract document with incorrect account id","tests.suites.integration.http.gateway.documents","2026-09-05","passed","2026-09-05","TestDocumentsNegativeHTTP","test_documents_negative","",""
"","8","[gRPC] Get operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","206","[HTTP] Open savings account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","30","[HTTP] Make top up operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","23","[HTTP] Get user with incorrect user id","tests.suites.integration.http.gateway.users","2026-09-05","passed","2026-09-05","TestUsersNegativeHTTP","test_users_negative","",""
"","23","[HTTP] Make cash withdrawal operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","166","[HTTP] Make transfer operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","155","[HTTP] Make bill payment operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","31","[HTTP] Open savings account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","49","[HTTP] Issue virtual card with incorrect user id and account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","29","[HTTP] Make cashback operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","26","[HTTP] Make fee operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","24","[HTTP] Make bill payment operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","17","[gRPC] Get operations","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","37","[HTTP] Make cash withdrawal operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","35","[HTTP] Make fee operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","35","[HTTP] Make cash withdrawal operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","106","[HTTP] Issue physical card","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsPositiveHTTP","test_cards_positive","",""
"","32","[HTTP] Make bill payment operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","2513","[HTTP] Get contract document","tests.suites.integration.http.gateway.documents","2026-09-05","broken","2026-09-05","TestDocumentsPositiveHTTP","test_documents_positive","",""
"","33","[HTTP] Make cashback operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","252","[HTTP] Open debit card account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","39","[HTTP] Make transfer operation with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","52","[HTTP] Issue physical card with incorrect account id","tests.suites.integration.http.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsNegativeHTTP","test_cards_negative","",""
"","150","[HTTP] Get accounts","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","31","[HTTP] Get operations summary with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","173","[HTTP] Open deposit account","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsPositiveHTTP","test_accounts_positive","",""
"","20","[gRPC] Make top up operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","156","[HTTP] Make fee operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","84","[HTTP] Make cash withdrawal operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","33","[HTTP] Make cashback operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","50","[HTTP] Get operations summary","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","31","[HTTP] Make top up operation with incorrect card id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","23","[gRPC] Get accounts","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","66","[HTTP] Open deposit account with incorrect user id","tests.suites.integration.http.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsNegativeHTTP","test_accounts_negative","",""
"","11","[gRPC] Get operations summary","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","42","[HTTP] Get operation","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsPositiveHTTP","test_operations_positive","",""
"","40","[gRPC] Open savings account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","35","[HTTP] Make purchase operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","29","[HTTP] Get operations with incorrect account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","27","[HTTP] Make top up operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
"","21","[gRPC] Make purchase operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","57","[gRPC] Open credit card account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","21","[gRPC] Issue virtual card","tests.suites.integration.grpc.gateway.cards","2026-09-05","passed","2026-09-05","TestCardsGRPC","test_cards","",""
"","60","[gRPC] Open debit card account","tests.suites.integration.grpc.gateway.accounts","2026-09-05","passed","2026-09-05","TestAccountsGRPC","test_accounts","",""
"","21","[gRPC] Make bill payment operation","tests.suites.integration.grpc.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsGRPC","test_operations","",""
"","34","[HTTP] Make transfer operation with incorrect card id and account id","tests.suites.integration.http.gateway.operations","2026-09-05","passed","2026-09-05","TestOperationsNegativeHTTP","test_operations_negative","",""
